"","V1","V2","V3","V4","V5"
"53",0.24823507461968,-0.631329244780145,-0.208237913762227,-0.668117328002381,1.55775675304809
"54",-1.06038425087793,1.633935799158,1.91727515580742,-0.656658623322616,-0.609687224589908
"55",-0.334253569569941,0.91582144765177,-0.831433087787557,-0.856390742102546,-0.258853090144832
"56",-0.540286637245488,-0.893246277219063,0.346615854604674,2.42929417071468,0.297851221307669
"57",0.261845130702612,-0.774306223880078,-1.28005702348777,0.105867293443527,-0.61012062677272
"58",-1.1222183593545,0.267717940389975,0.448901087304625,-0.400613510995637,0.0892472568871007
"59",1.30323606864496,-1.79650102759356,-0.983435744301006,-1.19578184800716,-1.59503132258312
"60",1.29759533899362,0.198103093486045,0.477379104210375,0.905686201366037,0.182986522858829
"61",0.129741701750298,-0.838043108374376,0.917742952928674,0.210266732112566,1.00356949903325
"62",-0.957811682889483,-0.0123774490256566,-0.135821004973108,0.751562524716157,-0.156722912456543
"63",0.455110432479894,0.693805020783875,0.744460481592376,0.793702454767132,-1.43583812174603
"64",-0.0240491655473072,-0.854293137039878,-2.32768262658603,-0.505072476321982,0.291632591755368
"65",-2.45669904968526,-0.677887316991078,0.816509073011643,-1.20972658377106,-0.638298963190815
"66",0.89203239457622,-0.251919209101021,-0.254766255127711,-1.02343663664699,0.379795106253794
"67",0.760801538750047,0.512620156481893,1.98467606507168,0.130604370542992,0.802296408973805
"68",0.408880510674112,-1.520382537457,0.18559893871761,-1.3417759612512,-1.3098698457834
"69",-0.019913329905378,-0.0210842853501833,1.6363007623424,0.0751432544466753,0.149895195111209
"70",-0.0126879497222973,-1.38140519169435,-1.06378044925332,0.529284223603214,-1.24877228822311
"71",-0.638189761088729,1.06229966574637,0.472584293528972,-1.05533269281144,0.756793602291431
"72",1.32684273691505,0.455807858498118,1.19368588682853,0.185216424410521,0.0927106056957058
"73",0.19140906231315,0.712421819943525,-1.42353136523373,2.05323666282569,0.817712737182958
"74",-2.06081522660082,-1.16691229643093,-2.04353923349439,-0.170683051360558,-2.13852187078285
"75",-0.0319897043743922,-0.567239709450494,-0.112208052876815,-0.629430742492281,-1.32322390019924
"76",0.025671990825714,1.08534524821441,-0.631288795494328,-1.3514482508516,0.872093560164176
"77",0.626123567343019,2.20840534013128,-0.463752867661921,0.499475606396414,0.357554516353917
"78",-2.33953255300889,0.169165023071889,0.383782265415519,0.365410539922318,-0.854916867678043
"79",0.0659143647638326,0.0634541217059876,0.0570096767492068,-0.319003435640317,1.29660693065422
"80",0.83390011402583,1.33012136983778,0.702624070787161,-0.903013798366818,-0.123842368655706
"81",0.590572841935374,-0.127061670549089,-0.100870266818687,-1.08018632836281,-0.404274526961557
"82",-0.242247568527955,-0.544934736089403,0.0519749002403723,0.772972500745183,-0.0985185702598863
"83",1.01951431963501,0.145423371693731,2.2514256934534,-0.185360642190208,-0.821665314184384
"84",-0.999854015476459,0.671763991578504,0.559599752269613,0.298787237944443,1.41169393722383
"85",1.71401845035463,-0.279866732935984,-2.60498896059433,-0.376823933344499,0.742020258472387
"86",0.758463807955385,-1.97671995713424,-0.705873455987433,-0.0206271509864683,-1.28571029501999
"87",0.241974441005245,1.68288984649155,1.22015796299843,-1.27139181730883,-1.42894297368996
"88",-0.77879471656281,-0.72963187629754,0.41862037784765,0.328933422576021,0.612577024900299
"89",0.461113732004139,-2.16520297878722,-0.0601009752033208,-0.905747652653085,1.95056963874055
"90",0.360287915251167,-0.903306313695688,-0.695431100422178,0.579553222260785,0.435319387399422
"91",0.349071009604843,0.31726818771853,-1.26896911631501,-0.0341195069758646,-0.627252442403329
"92",-0.661649940354263,0.570340594209695,1.47275450772699,-1.95221312755291,1.38753232738242
"93",1.48542014606604,0.559662798944818,-0.751184745610464,-0.461579469632253,0.841604423359901
"94",1.80111248174292,-0.0468438784250941,-1.74851684020532,-1.4712643010946,1.09750124460084
"95",-0.051246271645424,0.616297666661996,2.34850649058201,0.172338278079059,0.101514561716394
"96",-0.138463682412014,1.05569479349598,-0.511046417873214,0.331434583077688,0.248812452266128
"97",-0.50732492547112,-0.2443497428286,-1.16917768152202,1.33063623310195,1.60309535080652
"98",-0.62811209051464,-1.05265483380597,-0.526601210303546,2.48178477314929,1.99920640562994
"99",0.249055290348229,0.721210001696246,1.29888398295546,1.56882930304609,0.0261755228954262
"100",-0.0053799192564367,-1.58971534818702,1.33478742259836,-1.025984196921,0.629670916504241
